AvgSpotLen	BioSample	Experiment	LibraryLayout	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	barcode	c1_batch_id	c1_chip_size	c1_machine_id	c1_plate_coordinate	dilution_plate_coordinate	dob	ercc_spike_in_dilution	experimental_condition	expt_condition	facs_selection	index_set	lane	library_plate_coordinate	library_plate_id	number_of_animals	sequencing_run_id	sex_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	genetic_background	source_name	visual_qc
50	SAMN06468740	SRX2607971	SINGLE	51	36	SRR5306764	SRS2020383	GSM2517097	P21	N706_S517	GBC08B	small	Smeagol	6	A7	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D6	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468736	SRX2607972	SINGLE	51	37	SRR5306765	SRS2020384	GSM2517098	P21	N706_S518	GBC08B	small	Smeagol	4	A9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E6	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468738	SRX2607973	SINGLE	53	38	SRR5306766	SRS2020385	GSM2517099	P21	N706_S520	GBC08B	small	Smeagol	10	B9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F6	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468742	SRX2607974	SINGLE	44	32	SRR5306767	SRS2020386	GSM2517100	P21	N706_S521	GBC08B	small	Smeagol	59	B11	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G6	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468737	SRX2607975	SINGLE	24	17	SRR5306768	SRS2020388	GSM2517101	P21	N706_S522	GBC08B	small	Smeagol	60	B12	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	H6	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468734	SRX2607976	SINGLE	60	42	SRR5306769	SRS2020391	GSM2517102	P21	N707_S513	GBC08B	small	Smeagol	14	C2	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	A7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468735	SRX2607977	SINGLE	68	49	SRR5306770	SRS2020387	GSM2517103	P21	N707_S515	GBC08B	small	Smeagol	13	C3	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	B7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468731	SRX2607978	SINGLE	20	14	SRR5306771	SRS2020389	GSM2517104	P21	N707_S516	GBC08B	small	Smeagol	61	C4	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	C7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468732	SRX2607979	SINGLE	66	47	SRR5306772	SRS2020392	GSM2517105	P21	N707_S517	GBC08B	small	Smeagol	62	C5	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468733	SRX2607980	SINGLE	74	52	SRR5306773	SRS2020390	GSM2517106	P21	N707_S518	GBC08B	small	Smeagol	63	C6	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468730	SRX2607981	SINGLE	59	42	SRR5306774	SRS2020394	GSM2517107	P21	N707_S520	GBC08B	small	Smeagol	17	C8	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468729	SRX2607982	SINGLE	33	25	SRR5306775	SRS2020396	GSM2517108	P21	N707_S521	GBC08B	small	Smeagol	66	C12	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468727	SRX2607983	SINGLE	67	47	SRR5306776	SRS2020393	GSM2517109	P21	N707_S522	GBC08B	small	Smeagol	20	D2	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	H7	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468726	SRX2607984	SINGLE	44	32	SRR5306777	SRS2020395	GSM2517110	P21	N710_S513	GBC08B	small	Smeagol	19	D3	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	A8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468728	SRX2607985	SINGLE	39	28	SRR5306778	SRS2020398	GSM2517111	P21	N710_S515	GBC08B	small	Smeagol	67	D4	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	B8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468725	SRX2607986	SINGLE	24	18	SRR5306779	SRS2020397	GSM2517112	P21	N710_S516	GBC08B	small	Smeagol	68	D5	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	C8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468724	SRX2607987	SINGLE	57	40	SRR5306780	SRS2020399	GSM2517113	P21	N710_S517	GBC08B	small	Smeagol	23	D8	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468723	SRX2607988	SINGLE	5	3	SRR5306781	SRS2020400	GSM2517114	P21	N710_S518	GBC08B	small	Smeagol	22	D9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468722	SRX2607989	SINGLE	60	43	SRR5306782	SRS2020402	GSM2517115	P21	N710_S520	GBC08B	small	Smeagol	72	D12	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468721	SRX2607990	SINGLE	48	34	SRR5306783	SRS2020403	GSM2517116	P21	N710_S521	GBC08B	small	Smeagol	26	E2	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468720	SRX2607991	SINGLE	51	36	SRR5306784	SRS2020404	GSM2517117	P21	N710_S522	GBC08B	small	Smeagol	27	E3	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	H8	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468719	SRX2607992	SINGLE	64	45	SRR5306785	SRS2020401	GSM2517118	P21	N711_S513	GBC08B	small	Smeagol	75	E4	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	A9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468718	SRX2607993	SINGLE	59	43	SRR5306786	SRS2020407	GSM2517119	P21	N711_S515	GBC08B	small	Smeagol	28	E7	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	B9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468717	SRX2607994	SINGLE	58	41	SRR5306787	SRS2020406	GSM2517120	P21	N711_S516	GBC08B	small	Smeagol	30	E9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	C9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468716	SRX2607995	SINGLE	21	15	SRR5306788	SRS2020408	GSM2517121	P21	N711_S517	GBC08B	small	Smeagol	32	F2	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468715	SRX2607996	SINGLE	79	56	SRR5306789	SRS2020405	GSM2517122	P21	N711_S518	GBC08B	small	Smeagol	33	F3	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468714	SRX2607997	SINGLE	67	48	SRR5306790	SRS2020411	GSM2517123	P21	N711_S520	GBC08B	small	Smeagol	80	F5	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468713	SRX2607998	SINGLE	76	53	SRR5306791	SRS2020409	GSM2517124	P21	N711_S521	GBC08B	small	Smeagol	36	F9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468711	SRX2607999	SINGLE	66	46	SRR5306792	SRS2020410	GSM2517125	P21	N711_S522	GBC08B	small	Smeagol	84	F10	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	H9	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468712	SRX2608000	SINGLE	54	38	SRR5306793	SRS2020412	GSM2517126	P21	N712_S513	GBC08B	small	Smeagol	83	F11	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	A10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468707	SRX2608001	SINGLE	70	50	SRR5306794	SRS2020413	GSM2517127	P21	N712_S515	GBC08B	small	Smeagol	82	F12	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	B10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468705	SRX2608002	SINGLE	53	37	SRR5306795	SRS2020416	GSM2517128	P21	N712_S516	GBC08B	small	Smeagol	87	G4	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	C10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468703	SRX2608003	SINGLE	56	40	SRR5306796	SRS2020414	GSM2517129	P21	N712_S517	GBC08B	small	Smeagol	85	G6	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468710	SRX2608004	SINGLE	15	10	SRR5306797	SRS2020417	GSM2517130	P21	N712_S518	GBC08B	small	Smeagol	40	G7	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468709	SRX2608005	SINGLE	77	54	SRR5306798	SRS2020415	GSM2517131	P21	N712_S520	GBC08B	small	Smeagol	41	G8	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468708	SRX2608006	SINGLE	74	52	SRR5306799	SRS2020419	GSM2517132	P21	N712_S521	GBC08B	small	Smeagol	42	G9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468706	SRX2608007	SINGLE	76	54	SRR5306800	SRS2020418	GSM2517133	P21	N712_S522	GBC08B	small	Smeagol	89	G11	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	H10	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468704	SRX2608008	SINGLE	52	37	SRR5306801	SRS2020420	GSM2517134	P21	N714_S513	GBC08B	small	Smeagol	88	G12	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	A11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468702	SRX2608009	SINGLE	43	32	SRR5306802	SRS2020421	GSM2517135	P21	N714_S515	GBC08B	small	Smeagol	43	H1	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	B11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468700	SRX2608010	SINGLE	18	13	SRR5306803	SRS2020422	GSM2517136	P21	N714_S516	GBC08B	small	Smeagol	44	H2	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	C11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468701	SRX2608011	SINGLE	43	32	SRR5306804	SRS2020427	GSM2517137	P21	N714_S517	GBC08B	small	Smeagol	93	H4	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	D11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468699	SRX2608012	SINGLE	64	45	SRR5306805	SRS2020425	GSM2517138	P21	N714_S518	GBC08B	small	Smeagol	91	H6	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	E11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468698	SRX2608013	SINGLE	45	32	SRR5306806	SRS2020426	GSM2517139	P21	N714_S520	GBC08B	small	Smeagol	46	H7	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	F11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06468697	SRX2608014	SINGLE	13	10	SRR5306807	SRS2020423	GSM2517140	P21	N714_S521	GBC08B	small	Smeagol	48	H9	2015-06-08	NA	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	Sox2eGFP+ICAM-F3-SRB1-	C	2	G11	GBCP04	1	Sox2eG5_GBC08GBC09	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
