AvgSpotLen	BioSample	Experiment	Instrument	MBases	MBytes	Run	SRA_Sample	Sample_Name	cells_in_well	control_well	debris	hour_post_serum_switch	library_protocol	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	cell_type
200	SAMN02413112	SRX379863	Illumina HiSeq 2500	167	101	SRR1033173	SRS504321	GSM1269223	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412919	SRX379864	Illumina HiSeq 2500	537	327	SRR1033174	SRS504322	GSM1269224	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412920	SRX379865	Illumina HiSeq 2500	370	225	SRR1033175	SRS504323	GSM1269225	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413032	SRX379866	Illumina HiSeq 2500	531	323	SRR1033176	SRS504324	GSM1269226	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412923	SRX379867	Illumina HiSeq 2500	334	207	SRR1033177	SRS504325	GSM1269227	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412924	SRX379868	Illumina HiSeq 2500	388	236	SRR1033178	SRS504326	GSM1269228	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412928	SRX379869	Illumina HiSeq 2500	712	431	SRR1033179	SRS504327	GSM1269229	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412925	SRX379870	Illumina HiSeq 2500	507	308	SRR1033180	SRS504328	GSM1269230	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412929	SRX379871	Illumina HiSeq 2500	528	320	SRR1033181	SRS504329	GSM1269231	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412926	SRX379872	Illumina HiSeq 2500	392	237	SRR1033182	SRS504331	GSM1269232	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412931	SRX379873	Illumina HiSeq 2500	382	233	SRR1033183	SRS504330	GSM1269233	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412927	SRX379874	Illumina HiSeq 2500	606	365	SRR1033184	SRS504332	GSM1269234	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412934	SRX379875	Illumina HiSeq 2500	647	392	SRR1033185	SRS504333	GSM1269235	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413038	SRX379876	Illumina HiSeq 2500	603	369	SRR1033186	SRS504335	GSM1269236	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412933	SRX379877	Illumina HiSeq 2500	285	174	SRR1033187	SRS504334	GSM1269237	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412930	SRX379878	Illumina HiSeq 2500	570	350	SRR1033188	SRS504336	GSM1269238	~250	TRUE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412938	SRX379879	Illumina HiSeq 2500	970	589	SRR1033189	SRS504337	GSM1269239	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412932	SRX379880	Illumina HiSeq 2500	699	423	SRR1033190	SRS504338	GSM1269240	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412940	SRX379881	Illumina HiSeq 2500	510	311	SRR1033191	SRS504339	GSM1269241	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412936	SRX379882	Illumina HiSeq 2500	786	477	SRR1033192	SRS504340	GSM1269242	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412943	SRX379883	Illumina HiSeq 2500	446	273	SRR1033193	SRS504341	GSM1269243	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412935	SRX379884	Illumina HiSeq 2500	170	102	SRR1033194	SRS504343	GSM1269244	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412945	SRX379885	Illumina HiSeq 2500	800	488	SRR1033195	SRS504342	GSM1269245	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412937	SRX379886	Illumina HiSeq 2500	561	340	SRR1033196	SRS504345	GSM1269246	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412946	SRX379887	Illumina HiSeq 2500	776	471	SRR1033197	SRS504344	GSM1269247	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412939	SRX379888	Illumina HiSeq 2000	327	236	SRR1033198	SRS504347	GSM1269248	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412947	SRX379889	Illumina HiSeq 2000	0	0	SRR1033199	SRS504346	GSM1269249	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412941	SRX379890	Illumina HiSeq 2000	281	200	SRR1033200	SRS504348	GSM1269250	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412950	SRX379891	Illumina HiSeq 2000	76	55	SRR1033201	SRS504349	GSM1269251	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412942	SRX379892	Illumina HiSeq 2000	195	141	SRR1033202	SRS504350	GSM1269252	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412948	SRX379893	Illumina HiSeq 2000	348	247	SRR1033203	SRS504351	GSM1269253	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413003	SRX379894	Illumina HiSeq 2000	280	197	SRR1033204	SRS504352	GSM1269254	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413013	SRX379895	Illumina HiSeq 2000	121	86	SRR1033205	SRS504353	GSM1269255	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413005	SRX379896	Illumina HiSeq 2000	333	238	SRR1033206	SRS504354	GSM1269256	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413014	SRX379897	Illumina HiSeq 2000	462	331	SRR1033207	SRS504355	GSM1269257	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413008	SRX379898	Illumina HiSeq 2000	576	409	SRR1033208	SRS504356	GSM1269258	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413019	SRX379899	Illumina HiSeq 2000	507	359	SRR1033209	SRS504357	GSM1269259	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413010	SRX379900	Illumina HiSeq 2000	540	383	SRR1033210	SRS504358	GSM1269260	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413020	SRX379901	Illumina HiSeq 2000	352	248	SRR1033211	SRS504359	GSM1269261	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413011	SRX379902	Illumina HiSeq 2000	442	313	SRR1033212	SRS504360	GSM1269262	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413025	SRX379903	Illumina HiSeq 2000	345	241	SRR1033213	SRS504361	GSM1269263	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413012	SRX379904	Illumina HiSeq 2000	378	270	SRR1033214	SRS504362	GSM1269264	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413027	SRX379905	Illumina HiSeq 2000	731	516	SRR1033215	SRS504364	GSM1269265	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413015	SRX379906	Illumina HiSeq 2000	139	98	SRR1033216	SRS504363	GSM1269266	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413035	SRX379907	Illumina HiSeq 2000	357	253	SRR1033217	SRS504365	GSM1269267	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413016	SRX379908	Illumina HiSeq 2000	348	247	SRR1033218	SRS504366	GSM1269268	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413036	SRX379909	Illumina HiSeq 2000	522	372	SRR1033219	SRS504367	GSM1269269	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413017	SRX379910	Illumina HiSeq 2000	0	0	SRR1033220	SRS504369	GSM1269270	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413040	SRX379911	Illumina HiSeq 2000	0	0	SRR1033221	SRS504368	GSM1269271	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413018	SRX379912	Illumina HiSeq 2000	410	290	SRR1033222	SRS504370	GSM1269272	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413041	SRX379913	Illumina HiSeq 2000	304	215	SRR1033223	SRS504371	GSM1269273	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413021	SRX379914	Illumina HiSeq 2000	315	224	SRR1033224	SRS504373	GSM1269274	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413046	SRX379915	Illumina HiSeq 2000	483	341	SRR1033225	SRS504372	GSM1269275	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413022	SRX379916	Illumina HiSeq 2000	426	298	SRR1033226	SRS504374	GSM1269276	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413048	SRX379917	Illumina HiSeq 2000	124	88	SRR1033227	SRS504375	GSM1269277	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413023	SRX379918	Illumina HiSeq 2000	233	165	SRR1033228	SRS504377	GSM1269278	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413044	SRX379919	Illumina HiSeq 2000	265	186	SRR1033229	SRS504376	GSM1269279	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413024	SRX379920	Illumina HiSeq 2000	318	228	SRR1033230	SRS504379	GSM1269280	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413043	SRX379921	Illumina HiSeq 2000	611	438	SRR1033231	SRS504378	GSM1269281	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413026	SRX379922	Illumina HiSeq 2000	340	243	SRR1033232	SRS504380	GSM1269282	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413045	SRX379923	Illumina HiSeq 2000	332	238	SRR1033233	SRS504381	GSM1269283	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413039	SRX379924	Illumina HiSeq 2000	375	267	SRR1033234	SRS504383	GSM1269284	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412949	SRX379925	Illumina HiSeq 2000	204	145	SRR1033235	SRS504382	GSM1269285	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412944	SRX379926	Illumina HiSeq 2000	353	252	SRR1033236	SRS504384	GSM1269286	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412953	SRX379927	Illumina HiSeq 2000	376	269	SRR1033237	SRS504385	GSM1269287	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412952	SRX379928	Illumina HiSeq 2000	295	209	SRR1033238	SRS504386	GSM1269288	2	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
