	SRR1033183	SRR1033010	SRR1033028	SRR1033278	SRR1032973	SRR1033090	SRR1032957	SRR1032941	SRR1032971	SRR1032970	SRR1032912	SRR1032968	SRR1033161	SRR1032965	SRR1032988	SRR1032930	SRR1032972	SRR1032964	SRR1032981	SRR1032924	SRR1033277	SRR1033275	SRR1032927	SRR1032929	SRR1032951	SRR1032953	SRR1033257	SRR1032919	SRR1032985	SRR1032958	SRR1032945	SRR1032989	SRR1032916	SRR1032966	SRR1032969	SRR1032963	SRR1033077	SRR1032997	SRR1032984	SRR1032910	SRR1032980	SRR1032960	SRR1033043	SRR1032952	SRR1033214	SRR1032940	SRR1032947	SRR1032974	SRR1032946	SRR1032915	SRR1033264	SRR1033148	SRR1033134	SRR1033009	SRR1032956	SRR1032938	SRR1033157	SRR1032967	SRR1032944	SRR1032978	SRR1033002	SRR1032961	SRR1033067	SRR1033044	SRR1033051	SRR1033012	SRR1033222	SRR1033034	SRR1033087	SRR1033049	SRR1033078	SRR1033008	SRR1033176	SRR1033041	SRR1033246	SRR1033082	SRR1033050	SRR1033052	SRR1033115	SRR1033253	SRR1033022	SRR1033154	SRR1033193	SRR1033281	SRR1033036	SRR1033162	SRR1033273	SRR1033066	SRR1033042	SRR1033181	SRR1032950	SRR1033144	SRR1033037	SRR1033185	SRR1033197	SRR1033191	SRR1033057	SRR1033114	SRR1033105	SRR1033180	SRR1033119	SRR1033065	SRR1033111	SRR1033123	SRR1033031	SRR1033103	SRR1033138	SRR1033109	SRR1033025	SRR1033092	SRR1033170	SRR1033207	SRR1033136	SRR1033126	SRR1033254	SRR1033219	SRR1033128	SRR1033023	SRR1033020	SRR1033146	SRR1033038	SRR1033131	SRR1033190	SRR1033081	SRR1033166	SRR1033251	SRR1032992	SRR1032922	SRR1032998	SRR1033186	SRR1033182	SRR1033005	SRR1033266	SRR1033152	SRR1033192	SRR1033150	SRR1033001	SRR1033040	SRR1033060	SRR1033184	SRR1032994	SRR1033075	SRR1033139	SRR1032928	SRR1032962	SRR1033237	SRR1033171	SRR1033153	SRR1033196	SRR1033132	SRR1033069	SRR1033125	SRR1032976	SRR1032939	SRR1033048	SRR1033094	SRR1033147	SRR1033006	SRR1033141	SRR1033163	SRR1033130	SRR1033076	SRR1033209	SRR1033269	SRR1032990	SRR1033032	SRR1033151	SRR1033046	SRR1033226	SRR1033274	SRR1033018	SRR1033072	SRR1033164	SRR1033113	SRR1033089	SRR1033174	SRR1033280	SRR1033054	SRR1033015	SRR1033096	SRR1033070	SRR1033064	SRR1033091	SRR1033110	SRR1033085	SRR1033234	SRR1033068	SRR1033098	SRR1032936	SRR1033255	SRR1033062	SRR1033101	SRR1033019	SRR1033073	SRR1033168	SRR1033145	SRR1033045	SRR1033140	SRR1033160	SRR1033055	SRR1033080	SRR1033241	SRR1033083	SRR1033158	SRR1033121	SRR1033088	SRR1033135	SRR1033013	SRR1033026	SRR1033030	SRR1033189	SRR1033024	SRR1033208	SRR1033116	SRR1033172	SRR1033270	SRR1033240	SRR1033155	SRR1033058	SRR1033225	SRR1033212	SRR1033215	SRR1033129	SRR1033210	SRR1033149	SRR1033127	SRR1033107	SRR1033079	SRR1033261	SRR1033104	SRR1033117
ACIN1_nmdSE_1												0.0	0.0	0.0																								1.0				0.0																							0.0													0.0																																0.0					0.0																																		0.0								0.0																														0.0	0.0																		0.0																									
ACLY_1											1.0		0.7272727272727273	1.0			0.0			1.0		1.0							1.0																	1.0		0.6341463414634146				0.2												0.7878787878787878		0.0									1.0		1.0	1.0		1.0	1.0															1.0	1.0	1.0			1.0						1.0	1.0		0.016393442622950817																		1.0																																	0.65625																				1.0	1.0	1.0									0.6428571428571429			0.0					1.0						1.0		1.0						1.0				1.0					0.0		1.0	1.0	1.0				
ACO1_1																					0.0									0.0		0.0	0.0		0.0							0.0																						0.0													0.0			0.0							0.0												0.0				0.0													0.0					0.0																							0.0															0.0		0.0									1.0						1.0				0.0								0.0				0.5897435897435898	0.0									0.0										0.0											0.0								
ACO1_2																					0.0									0.0		0.0	0.0		0.0							0.0																						0.0													0.0			0.0							0.0												0.0				0.0													0.0					0.0																	1.0						0.0															0.0		0.0									1.0						1.0				0.0								0.0				0.4074074074074074	0.0									0.0										0.0											0.0								
ACOT8_5																																				1.0						1.0							0.0			1.0	1.0															1.0	1.0	1.0				1.0																																					1.0	0.8571428571428571																				0.8297872340425532																																											1.0																	1.0	1.0										0.053763440860215055													0.8															1.0
ACOT9_1			1.0	1.0	1.0	0.0	1.0	1.0		1.0	1.0	1.0		1.0	0.5614035087719298	1.0	0.7391304347826086	1.0		1.0	1.0	0.1724137931034483	1.0		1.0	1.0	1.0		1.0	1.0	1.0	1.0		0.5602094240837696	1.0	1.0	1.0		1.0	1.0				1.0			1.0		0.8695652173913043	1.0		1.0	1.0	1.0	1.0	0.8166666666666667				1.0	1.0		1.0	1.0		1.0	1.0	1.0	1.0		0.55	1.0					1.0	1.0	1.0	1.0	0.013333333333333334						1.0			1.0	1.0		1.0		1.0		1.0		1.0										0.012987012987012988	1.0	1.0	1.0	0.875	1.0	1.0		1.0		1.0					1.0								1.0					0.08333333333333333					1.0			1.0	1.0		1.0			1.0		0.37777777777777777	1.0		1.0		1.0	1.0		1.0				1.0			1.0							1.0	1.0	1.0						1.0	1.0	1.0			1.0	1.0	0.8918918918918919	1.0	1.0	1.0	1.0			1.0	1.0									1.0		1.0	1.0		1.0		1.0	1.0	1.0		1.0			1.0		1.0				1.0			0.22388059701492535	
ACOT9_2			1.0	1.0	1.0		1.0			1.0		1.0		1.0	1.0	1.0	0.68	1.0					1.0		1.0	0.5161290322580645	1.0		1.0	1.0	0.7777777777777778			1.0	1.0		1.0			0.6				1.0			0.07964601769911504		1.0	1.0		1.0	1.0	1.0	1.0	1.0				1.0	1.0			1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0					1.0	1.0	1.0	0.7818181818181819							1.0				1.0		1.0		1.0		1.0					0.0								1.0				1.0	1.0		1.0		1.0					1.0								1.0										1.0			1.0	1.0					1.0			1.0		1.0		1.0	1.0		1.0				1.0			1.0							0.84	1.0	1.0						1.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.0											1.0	1.0		1.0			1.0	1.0		1.0			1.0		1.0			0.026086956521739132	1.0				
ACOT9_4			1.0	1.0	1.0	1.0	1.0			1.0		1.0		1.0	1.0	1.0	0.7575757575757576	1.0				1.0	1.0		1.0	0.4230769230769231	1.0		1.0	1.0	0.7647058823529411			1.0	1.0		1.0		1.0	0.5555555555555556				1.0			0.06306306306306306		1.0	1.0			1.0	1.0	1.0	1.0					1.0					1.0	1.0		1.0		1.0	1.0					1.0	1.0	1.0	0.6842105263157895	1.0						1.0						1.0		1.0		1.0		1.0			0.0							1.0	1.0	1.0	1.0		1.0	1.0													1.0				1.0					1.0								1.0	1.0					1.0		1.0	1.0	1.0	1.0		1.0			1.0				1.0			1.0							0.7142857142857143	1.0	1.0						1.0		1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.0														1.0						1.0			1.0		1.0			0.03448275862068965	1.0			1.0	
ACOT9_5			1.0	1.0		1.0	1.0	0.07142857142857142		1.0	0.35294117647058826	1.0		1.0	0.6307692307692307	1.0	0.9230769230769232	1.0		1.0	1.0	1.0	1.0		1.0	1.0	0.5384615384615384		1.0	1.0	1.0	1.0		0.9872611464968152	1.0		1.0	1.0	1.0	1.0				1.0			1.0		1.0	1.0		1.0	1.0	1.0	1.0	1.0				1.0	0.8421052631578947		1.0	1.0		1.0	0.0	1.0	1.0	1.0	1.0	1.0					1.0	1.0	1.0	1.0	1.0						1.0				1.0		1.0		1.0		1.0		1.0			1.0							1.0	1.0		1.0		1.0	1.0		1.0		1.0					1.0												1.0	1.0		1.0			0.9285714285714286			1.0	0.6944444444444444					1.0		0.2727272727272727	1.0		1.0		0.03448275862068965	1.0		1.0			1.0	1.0			1.0							1.0	1.0	1.0						1.0	1.0			1.0	1.0	0.1836734693877551	1.0	1.0	1.0	1.0	1.0			0.7631578947368421	1.0								1.0			1.0			1.0				1.0		1.0			1.0		1.0			1.0	1.0			0.8235294117647058	
ACOX3_4				1.0	0.0			1.0			0.0							1.0											1.0			1.0						1.0		0.8947368421052632								1.0															0.29411764705882354									1.0	0.0						1.0		1.0					0.0														1.0									1.0			1.0			1.0								1.0																					1.0							1.0		0.0										1.0																									1.0																	1.0				1.0															1.0							
ACOX3_5											1.0							1.0	1.0	1.0							1.0					1.0												1.0			1.0	1.0				1.0	1.0		1.0											1.0				1.0	1.0										1.0			1.0				1.0											1.0	1.0		1.0						1.0	1.0			0.09090909090909093			0.0	1.0																						1.0																		1.0																								1.0																1.0																															1.0				
ACOX3_8				0.0	1.0			1.0			1.0							1.0											1.0			1.0						1.0		1.0																							1.0									1.0	1.0						1.0		1.0					1.0								1.0						1.0									0.0			1.0			1.0								1.0																					1.0							0.0		1.0										1.0																									1.0																	1.0				1.0															1.0							
ACP1_6	1.0	1.0	1.0	0.20634920634920634	1.0	1.0	0.7333333333333333	0.8390804597701149		0.9523809523809524	0.16666666666666666		1.0	0.9555555555555556	0.42168674698795183	0.5833333333333334	0.925925925925926		0.5827338129496403	0.9480519480519479	0.9	1.0	1.0	0.92	1.0	0.8709677419354839	0.7045454545454546	1.0	1.0	0.8387096774193549	0.45	1.0	0.4736842105263158	0.7966101694915254	1.0	0.92	1.0	0.86	0.5074626865671642	0.9215686274509804	0.5638629283489096	1.0	0.2	1.0	0.13513513513513514	0.9787234042553192	1.0	1.0	0.6774193548387096	0.8095238095238095		0.9272727272727272	0.9411764705882352	0.43333333333333335	1.0			0.5723684210526315	1.0	0.2716049382716049	0.7611940298507462	0.8518518518518519	0.012345679012345678	0.8947368421052632	1.0	0.6190476190476191	0.3700787401574803	0.0	0.02564102564102564	0.9682539682539684	0.6153846153846154	0.38461538461538464	1.0	1.0		0.6619718309859155	0.7808219178082192	0.20833333333333331	1.0	1.0	1.0	1.0	0.2571428571428571	1.0	0.0625	0.8545454545454545	1.0		0.9375	1.0	1.0	0.2307692307692308	0.0	0.4887218045112782		1.0	0.3164556962025317	1.0	0.0			1.0	0.0	0.9230769230769232	1.0	0.18181818181818185	0.9090909090909092	0.9393939393939394	0.6385542168674698	0.41935483870967744	0.30612244897959184	1.0	1.0	1.0	0.21333333333333332	1.0	1.0	1.0	0.0			0.5384615384615384	0.2129032258064516	1.0	1.0	0.3563218390804598	0.31868131868131866	0.9272727272727272	0.5545851528384279	0.8545454545454545	0.5555555555555556	1.0		0.21739130434782608	1.0	1.0	1.0	0.9824561403508772	1.0	0.2413793103448276		0.9375	0.0	1.0		1.0		0.0	0.18840579710144928			0.0	1.0	0.8363636363636363	1.0	1.0	1.0	1.0	0.2231404958677686	1.0	1.0	0.3870967741935484	1.0	0.02247191011235955	0.8857142857142857	1.0	0.09859154929577464	0.09090909090909093			0.15555555555555556	0.925925925925926	0.8909090909090909	0.0	1.0		0.43859649122807015	0.5172413793103449		0.5145631067961165	0.9636363636363636	1.0				0.061224489795918366	0.10833333333333334		0.981132075471698	0.76	1.0		1.0	1.0	0.5176470588235295				1.0	1.0	0.22448979591836732	0.4411764705882353	0.8857142857142857				1.0	1.0	1.0		1.0		0.9166666666666666	1.0		0.7222222222222222	1.0		0.6875		0.9166666666666666	1.0	1.0		1.0		1.0		0.8181818181818182		1.0
ACSL3_1				1.0	0.0						0.0					0.0		1.0	1.0									0.0	1.0		1.0								0.8461538461538461	0.07692307692307693										1.0											0.3939393939393939					1.0		0.0		1.0																	0.0	0.0					1.0	1.0		0.0		1.0	0.0		1.0					0.0				0.2440944881889764								1.0							0.0			0.0						1.0			0.0				1.0	0.42857142857142855														0.4074074074074074															0.0				0.0				0.0	0.2307692307692308	1.0		1.0		0.0		1.0	0.3284671532846715	1.0			0.0		1.0											1.0	1.0										1.0								0.0			0.07142857142857142			0.0	
ACSL3_3				1.0														1.0											1.0																					1.0											1.0					1.0				1.0																								1.0																1.0								1.0																1.0																																														1.0	1.0		1.0				1.0	1.0	1.0					1.0											1.0	1.0										1.0													1.0		
ACSL3_6	1.0				1.0						1.0					1.0			1.0									0.7872340425531915	1.0	1.0		1.0								1.0		1.0								1.0				1.0		1.0					1.0							1.0									1.0										1.0	1.0								1.0		1.0	1.0		1.0					1.0				1.0															1.0			1.0									1.0					1.0														1.0															1.0				0.6363636363636364				1.0	1.0			1.0		1.0			1.0	1.0			0.9661016949152542		1.0											1.0	1.0																		1.0			1.0			1.0	
ACSL4_2												1.0		1.0				1.0	1.0				0.0											1.0	0.0	1.0	1.0		1.0	1.0	1.0	1.0					1.0	1.0		1.0	1.0	1.0							1.0		1.0																		1.0																1.0				1.0				0.0						1.0						1.0						1.0							1.0		1.0														0.5333333333333333												0.09090909090909093			1.0				1.0	1.0						1.0				1.0	1.0	1.0				1.0					1.0				0.07142857142857142	1.0		1.0											1.0								1.0		1.0								1.0		1.0		1.0					1.0	
ACSS2_4	1.0																																							1.0														1.0										1.0	1.0																																	1.0					1.0														1.0		1.0	0.0	1.0																																		1.0										1.0																																									0.0																									
ACTN1_3	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6530612244897959	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0			1.0	0.4782608695652174		1.0	1.0	1.0			1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.10416666666666667	1.0	1.0		1.0	1.0	1.0	1.0		1.0	1.0		1.0		0.5625	1.0		1.0	1.0	1.0	1.0	0.4761904761904762	1.0	0.0		1.0				1.0	1.0	1.0	1.0			1.0	1.0	0.5909090909090909			0.9487179487179488	0.7377049180327869						0.2079207920792079	1.0	1.0	1.0	1.0	1.0	1.0			1.0							1.0	1.0	1.0	0.0	1.0	1.0				1.0	1.0		1.0	0.0			1.0		1.0		1.0	1.0	1.0	0.7309941520467836	1.0	1.0	1.0	1.0	1.0	1.0	0.6716417910447762		1.0	1.0	1.0	1.0	0.054545454545454536		1.0		1.0		1.0		1.0		1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	0.5384615384615384	1.0	1.0		1.0		1.0	1.0	1.0				1.0		1.0	1.0				1.0	1.0	1.0		1.0	1.0	1.0			1.0	1.0		1.0			1.0	1.0				1.0					1.0			1.0		1.0	1.0	1.0		1.0		1.0	1.0					1.0	1.0			1.0		1.0	1.0	1.0	1.0
ACVR2A_1				1.0			1.0			1.0				0.0	1.0			1.0	1.0						1.0									1.0										0.0	1.0	1.0	1.0					1.0					1.0																		1.0		1.0					1.0	1.0												1.0					1.0			1.0	1.0	1.0							1.0			1.0		1.0										1.0				1.0	1.0				1.0	1.0				1.0			1.0		1.0		1.0				1.0		1.0							1.0	1.0	1.0		1.0		1.0	1.0	0.8992248062015504		1.0		1.0	1.0		1.0	0.7834394904458599	0.9255172413793104		1.0	1.0	1.0	1.0		1.0	1.0		1.0			1.0	0.0	0.6897374701670644			1.0						0.5692307692307692	1.0				1.0	1.0	0.8282828282828283	1.0						1.0	0.8828451882845189				1.0					1.0			1.0	1.0	1.0
ACYP1_1				0.0	0.0	0.0			0.08387096774193549		0.0	0.046875			0.0	0.0		0.009708737864077669	0.0		0.0						0.4814814814814815	0.0				0.0	0.0			0.6310679611650486						0.0		0.0										1.0			0.0				0.0		0.0				0.0			0.0							0.0	0.6666666666666666	1.0												0.0		0.0																																				0.0								0.0	0.0				0.0						0.0			0.0								0.0						0.0																								0.0			0.0																																					0.0		
ACYP2_nmdSE_1				0.0					0.0												0.0									0.0									0.0											0.0										0.0				0.0	0.0																																						0.0				0.0											0.0										0.0				0.0		0.0					0.0					0.0									0.0	0.0											0.0									0.0	0.0					0.0		0.0										0.0				0.0														0.95					0.0	0.0												0.0			0.0
ADAL_1													1.0												1.0		0.8181818181818182											0.08571428571428573					1.0				1.0											1.0								1.0							1.0																			1.0																																																1.0									1.0														1.0				1.0								1.0											1.0								0.0			1.0		0.061224489795918366								0.5454545454545454				1.0	1.0				1.0		0.0			1.0						1.0	1.0	0.5789473684210527		
ADAL_3													1.0								1.0						1.0											1.0																															1.0				1.0																			1.0															1.0																																	1.0	1.0								0.0														1.0				1.0																		1.0	1.0								1.0				1.0	1.0													1.0		1.0		1.0		1.0			1.0							1.0	1.0		
ADAL_4													1.0								1.0						0.6470588235294118	1.0										0.1891891891891892											1.0																				1.0				1.0																			1.0															1.0																																	1.0	1.0														1.0								1.0				1.0																		1.0	1.0								1.0				1.0														1.0				1.0		1.0			1.0							1.0		1.0	
ADAM10_4				1.0			1.0						1.0	1.0				1.0			1.0	1.0							1.0			1.0				1.0												1.0			1.0	1.0		1.0		1.0	1.0					1.0	1.0	1.0		0.7251908396946565			1.0		1.0		1.0			1.0				1.0		1.0	1.0										1.0				1.0				1.0	1.0				0.2558139534883721	1.0	1.0			1.0		1.0				1.0		1.0		1.0				1.0							1.0						1.0				1.0						1.0			1.0								1.0				1.0					1.0												1.0						1.0					1.0					1.0	1.0	1.0	0.0576923076923077		1.0		0.9555555555555556		1.0	1.0		1.0	1.0			1.0											1.0		1.0		1.0				
ADAMTS12_3																					1.0	1.0																						1.0																																																																																																																									1.0												1.0			1.0						1.0					1.0				0.5068493150684932				1.0			1.0													1.0		1.0														
ADAMTS6_13							1.0			1.0								1.0										1.0		1.0				1.0							1.0		1.0			1.0	1.0															1.0			1.0			1.0				1.0			0.0																						1.0									1.0					1.0	1.0			1.0									1.0	1.0							1.0										1.0																1.0														1.0												1.0	1.0		1.0					1.0																				1.0																			
ADAMTS7P4_1																	0.0																	0.0				0.0								1.0																																					0.0						1.0																																													0.0					1.0	0.0																1.0																0.0							0.4								0.0									1.0													0.0																						
ADAMTSL1_4					1.0	1.0				1.0																				1.0									1.0		1.0													1.0										0.0										1.0			1.0		1.0		1.0								1.0									1.0		1.0						0.0	1.0		1.0	1.0						1.0		1.0	1.0				0.0							0.0								1.0																		1.0					0.0							0.0	1.0							1.0	1.0		1.0									1.0			1.0								1.0							0.8269230769230769		1.0	1.0										0.0												
ADARB1_8												0.0								0.13043478260869565								1.0			1.0			1.0																1.0			1.0													1.0					1.0		1.0	0.0																								0.0				1.0		1.0									1.0															0.0	1.0								1.0	0.9310344827586208				1.0		1.0	1.0			1.0			1.0			1.0				0.0				0.0	1.0		1.0																								1.0					1.0											1.0														0.6666666666666666				1.0		0.9529411764705882						
ADARB1_9												0.0																						0.0																0.0							0.0									0.0					0.0																											0.0																														0.0										0.0						0.0				0.0										0.0				0.0																											0.0														0.0		0.0														0.0				1.0								
ADA_1													1.0																					0.0																	0.7631578947368421			1.0									1.0	1.0		1.0	1.0	1.0				1.0		1.0		1.0		1.0					1.0										1.0				1.0		1.0							0.0										1.0			1.0		1.0					1.0									1.0				1.0																								1.0																1.0																																																				
ADA_4													1.0																					1.0								1.0									1.0												1.0	0.42857142857142855		1.0	1.0	1.0				1.0		1.0		1.0		1.0										1.0			1.0		1.0						1.0							1.0										1.0			0.0		1.0					1.0				1.0									1.0											0.0													1.0																																1.0																																				
ADD1_11																		0.0			0.0																	1.0							0.0							0.0						0.0																						0.0		0.0															0.0			0.0				0.0								1.0			0.0											0.0																				0.0																																										0.0							0.0																					0.0							0.0				0.0				
ADD3_1			0.0		0.945945945945946												0.0	1.0	0.0							1.0	0.0				0.0								1.0	0.0							0.9130434782608696		0.0	0.0	0.0	0.0	0.0											0.0	0.0							0.0				0.0			0.0	0.0		0.0				0.0	0.0			0.0	0.0										0.0		0.0	0.0			0.0			0.0		0.0				0.0												0.0	0.0	0.0		0.007092198581560284		1.0	0.0		0.0	0.8783783783783784	0.0	0.0	0.0			0.0	0.0			0.0	0.0		0.0	0.0					0.0	0.0	0.0		0.0	0.0					0.0			0.0	0.0						0.0	0.0	0.0		0.0			0.0					0.0			0.0						0.0		0.0							0.0						0.0																		
ADIRF_1	0.2222222222222222	1.0	0.4110429447852761	0.2602739726027397	1.0	0.7142857142857143	0.8481012658227848	1.0	0.6291390728476821	0.5656565656565656	0.9615384615384616	0.7122302158273381	0.9012345679012346	0.7333333333333333	0.7922077922077922	1.0	1.0		0.4772727272727273	1.0	0.7735849056603774	1.0	0.7901234567901234	0.921875	1.0	0.4896551724137931	1.0	0.8285714285714286	0.7254901960784313	0.9615384615384616		0.660377358490566	0.7711442786069652	0.5443037974683544	1.0	1.0		0.7924528301886793	0.5057471264367817	0.961904761904762	1.0	0.5402298850574713		0.4716981132075472		1.0	0.3793103448275862	1.0	0.6326530612244898		0.8424657534246576			0.9130434782608696		0.6714975845410628	0.7777777777777778	0.9229534510433388	0.4622222222222222	1.0	0.6666666666666666		1.0	1.0	1.0	0.9269406392694064		0.8333333333333334		0.3684210526315789	0.8135593220338984	0.75		0.987878787878788			0.8428571428571429	0.9529411764705882		0.9566787003610108	0.9793814432989691		1.0		0.13043478260869565		0.4117647058823529	0.4594594594594595	0.8415841584158416		1.0								1.0			0.8472906403940886	1.0	0.7777777777777778		0.9	0.4444444444444444		0.0	0.3373493975903614		1.0	1.0	1.0				0.6956521739130435	0.7108433734939759		1.0		0.037037037037037035	0.9534883720930232			0.9413919413919414	0.8759124087591241	0.9106382978723404	0.4619289340101523		0.7647058823529411		0.7313432835820896		1.0	0.9667774086378738	0.2336448598130841	0.9344262295081968	0.7619047619047619	0.7569060773480663	0.8947368421052632	1.0	0.6231884057971014		0.7391304347826086	0.8959276018099548	1.0	0.3333333333333333	0.17142857142857146	0.9823788546255506	1.0	0.7419354838709677	0.6956521739130435	0.8333333333333334	1.0	0.8223234624145785	0.6153846153846154	0.925	0.7		1.0	0.5414634146341464	0.825	0.8518518518518519	1.0	1.0	0.9183673469387756	1.0		0.2698412698412698	0.0		1.0	0.3081761006289308	0.6402877697841727	0.8011695906432749	0.925925925925926	0.8787878787878788		0.9117647058823528		1.0	1.0	0.047619047619047616		1.0	0.7368421052631579	0.9463087248322148	0.9		0.3114754098360656	1.0	1.0	0.6666666666666666			0.6666666666666666		0.6756756756756757	0.8823529411764706	0.8805970149253731	1.0				1.0	0.9	1.0	0.8504672897196262			1.0	1.0			0.6521739130434783		1.0		1.0		1.0	0.8208955223880597		0.4963503649635037	1.0	0.8899082568807339			
ADRM1_1	0.8333333333333334	1.0	1.0	0.3333333333333333						1.0	1.0	1.0		1.0	1.0	1.0	1.0		1.0		1.0	0.4634146341463415	1.0		1.0		1.0		1.0	1.0		1.0	1.0		1.0				0.5675675675675675		1.0			1.0	0.5555555555555556	1.0		1.0		1.0					1.0	1.0				1.0		1.0			0.6666666666666666	1.0		0.9540229885057472			1.0	1.0	1.0	0.5	1.0			1.0						1.0			1.0							1.0	1.0		1.0		0.0		1.0		1.0					0.05660377358490566				1.0			1.0	1.0	1.0		0.0						1.0			1.0	1.0	1.0	1.0	1.0		1.0	1.0		1.0							1.0									1.0					0.03225806451612903				1.0		1.0	1.0				1.0	1.0							1.0									1.0					1.0				1.0		1.0			1.0		1.0	1.0					0.7037037037037037		1.0		1.0					1.0	1.0					1.0	1.0	1.0	1.0	1.0	1.0		1.0	
